gia,dientich,kieunha,tang,phongngu,phongwc,phaply,linkweb,duong,xa,quan,thanhpho
24700.0,128.56,Nhà mặt phố,4,6,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-lam-van-ben-phuong-tan-quy/chuyen-ban-mt-q7-dt-6x24m-10x15m-8x28m-kc-tret-7-lau-gia-21-ty-pr38957158,Đường Lâm Văn Bền,Phường Tân Quy,Quận 7,Hồ Chí Minh
9500.0,100.0,Nhà riêng,3,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-phuong-binh-trung-dong/chu-can-ban-gap-pho-kdc-10-mau-p-dt-100m2-gia-chi-9-5-ty-lh-pr39001727,,Phường Bình Trưng Đông,Quận 2,Hồ Chí Minh
8300.0,80.0,Nhà mặt phố,5,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-mieu-go-xoai-phuong-binh-hung-hoa-a/bn-mtkd-4-20-bt-1tret-1lung-3lu-9ty250-thu-von-8ty500-pr38047951,1E Miếu Gò Xoài,Phường Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh
8800.0,51.0,Nhà riêng,5,5,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-9-5/ban-gap-q-3-dt-51m-5-tang-gia-chi-8-8-ty-pr38997424,Đường Trương Định,Phường 9,Quận 3,Hồ Chí Minh
24000.0,140.0,"Nhà biệt thự, liền kề",4,5,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-36-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/cap-nhat-gio-hang-dong-nam-thang-01-2023-7x22m-30-ty-pr36241241,Phố 36,Phường Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
5250.0,56.0,Nhà riêng,5,6,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-huong-lo-2-phuong-binh-tri-dong/-moi-4-5-tam-4x14m-hem-7m-2-gan-cho-le-van-quoi-cach-nga-4-bon-xa-500m-pr38684593,Đường Hương lộ 2,Phường Bình Trị Đông,Bình Tân,Hồ Chí Minh
10500.0,79.0,Nhà riêng,4,4,5,,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-tho-phuong-11-8/-kdc-226-p-11-go-vap-dt4x20-tret-3lau-khu-chi-co-20can-gia-10-9ty-tl-pr38840635,KDC 226 Đường Lê Văn Thọ,Phường 11,Gò Vấp,Hồ Chí Minh
6200.0,68.0,Nhà riêng,5,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-binh-tri-dong/-moi-4-5-tam-4x17m-hem-dep-8m-ngay-vong-xoay-phu-lam-giap-q6-q11-pr38756954,Đường An Dương Vương,Phường Bình Trị Đông,Bình Tân,Hồ Chí Minh
17000.0,114.0,"Nhà biệt thự, liền kề",0,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-can-pho-hill-emart-vi-dep-dt-6-x-19-pr37658581,Đường Phan Văn Trị,Phường 5,Gò Vấp,Hồ Chí Minh.
36000.0,300.0,Nhà riêng,7,49,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-sa-phuong-11-1/49-chdv-dtcn-300m2-dt-n-2000m2-quan-3-doanh-thu-4-ty-nam-pr39001135,Đường Hoàng Sa,Phường 11,Quận 3,Hồ Chí Minh
8000.0,44.0,Nhà riêng,5,6,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-3-18/tuyet-pham-lung-3lau-san-thuong-thiet-ke-dep-lung-linh-hem-oto-khu-vip-quan-pr38035594,Đường Lạc Long Quân,Phường 3,Quận 11,Hồ Chí Minh
6800.0,43.2,Nhà riêng,4,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-hoa-tham-phuong-5-14/tuyet-pham-3-lau-dep-lung-linh-moi-100-full-noi-that-hem-o-to-p-05-q-binh-thanh-pr38839211,Đường Hoàng Hoa Thám,Phường 5,Bình Thạnh,Hồ Chí Minh
30000.0,52.0,Nhà mặt phố,4,8,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-vien-phuong-pham-ngu-lao-1/ban-tien-tay-ngay-de-tham-quan-1-dt-4x16m-3-tang-40-ty-pr38776655,Đường Bùi Viện,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh
46000.0,2.389,"Nhà biệt thự, liền kề",0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ha-duy-phien-xa-binh-my/chinh-chu-can-ban-san-vuon-2389m2-vao-1-sec-pr38605829,Đường Hà Duy Phiên,Xã Bình Mỹ,Củ Chi,Hồ Chí Minh
4500.0,64.0,Nhà riêng,4,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-lien-khu-5-6-phuong-binh-hung-hoa-b/-129-8-5-6-hh-tan-dt-4-16m-4lau-hem-ngay-cho-4-5ty-nhinh-pr38613564,129/8 Đường Liên Khu 5-6,Phường Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh
12500.0,50.0,Nhà riêng,5,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chieu-phuong-2-14/-tret-lung-3-lau-moi-dep-hem-xe-hoi-quan-3-gia-12-5-ty-tl-pr38999609,Đường Nguyễn Đình Chiểu,Phường 2,Quận 3,Hồ Chí Minh
59000.0,300.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bach-dang-phuong-2-22/khan-hiem-ban-goc-2mt-122-yen-the-p2-tan-binh-dt-40x10-ctxd-ham-8-tang-gia-60-ty-pr38999602,Đường Bạch Đằng,Phường 2,Tân Bình,Hồ Chí Minh
55000.0,368.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-cong-hoa-phuong-12-10/gia-dau-tu-149tr-ban-mt-383a-tan-binh-dt-13x35-368m2-ctxd-ham-9-tang-gia-55-ty-pr38999484,Đường Cộng Hòa,Phường 12,Tân Bình,Hồ Chí Minh
38500.0,248.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-tan-quoc-phuong-13-10/ban-2-mt-so-5-cong-hoa-binh-dt-7-8x32-248m2-ctxd-ham-7-g-gia-38-5-ty-pr38999375,Đường Lê Tấn Quốc,Phường 13,Tân Bình,Hồ Chí Minh
53000.0,222.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ung-van-khiem-phuong-25/ban-tien-p25-quan-binh-thanh-dt-8x28m-cn-222m2-gia-53-ty-pr38900172,Đường Ung Văn Khiêm,Phường 25,Bình Thạnh,Hồ Chí Minh
28000.0,80.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-cu-trinh-phuong-nguyen-cu-trinh/chinh-chu-can-ban-209-211-quan-1-ngang-hon-5m-dang-cho-thue-60tr-gia-28-ty-pr38999197,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh
16500.0,120.0,"Nhà biệt thự, liền kề",0,6,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-khu-do-thi-nam-long/ro-hang-pho-dien-tich-5x24m-8x24m-12x24m-gia-17-ty-can-pr37888962,Đường Trần Trọng Cung,Phường Tân Thuận Đông,Quận 7,Hồ Chí Minh
1400.0,35.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-phuong-12-8/ban-nh-can-1-tret-1-lung-12-quan-go-vap-sat-ben-tan-binh-dt-35m2-gia-1-4-ty-pr38911522,,Phường 12,Gò Vấp,Hồ Chí Minh
290000.0,2.08,Nhà mặt phố,8,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-quoi-phuong-binh-tri-dong/-nghi-giau-lam-giau-ban-toa-8-tang-goc-2-tien-40mx52m-pr38997489,Đường Lê Văn Quới,Phường Bình Trị Đông,Bình Tân,Hồ Chí Minh
14500.0,100.8,Nhà mặt phố,3,4,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-minh-dao-phuong-5-11/chinh-chu-can-tien-ban-gap-can-goc-tien-cho-nhi-thien-dt-4-2x24m-kinh-doanh-da-nganh-pr37287154,Đường Hoàng Minh Đạo,Phường 5,Quận 8,Hồ Chí Minh
8100.0,49.1,Nhà mặt phố,2,2,2,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-cu-xa-phu-lam-d-phuong-10-4/chinh-chu-can-tien-ban-gap-19-bis-lo-p-t-49-1m2-lh-pr38449106,Đường Cư Xá Phú Lâm D,Phường 10,Quận 6,Hồ Chí Minh
16200.0,105.0,"Nhà biệt thự, liền kề",4,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/duy-nhat-can-thong-hanh-5x21-ham-4-tang-so-hong-hoan-thien-gia-ban-16-2-ty-pr38978264,,Dự án Khu đô thị Vạn Phúc City,Thành phố Thủ Đức,Hồ Chí Minh
5850.0,36.3,Nhà riêng,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-binh-trong-phuong-5-14/chu-than-goi-can-p5-thanh-1-tret-2-lau-full-noi-that-moi-o-lien-pr38993786,Đường Trần Bình Trọng,Phường 5,Bình Thạnh,Hồ Chí Minh
22000.0,451.0,Nhà riêng,0,6,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-vuon-lai-phuong-an-phu-dong-1/c-chuyen-nhuong-c-va-dat-dt-451m2-p-q12-pr38992933,Đường Vườn Lài,Phường An Phú Đông,Quận 12,Hồ Chí Minh
13500.0,86.0,Nhà riêng,2,3,4,Sổ đỏ/ Sổ hồng. pháp lý sạch,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-sao-nam-phuong-11-10/chinh-chu-ban-can-goc-86m2-moi-8-m-rong-thong-cach-dong-den-cv-bau-cat-100m-gia-re-pr38753463,Đường Phan Sào Nam,Phường 11,Tân Bình,Hồ Chí Minh
8500.0,44.0,Nhà riêng,3,3,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-truong-sa-phuong-2-21/ban-tin-cuc-nong-ai-bo-qua-chi-co-hoi-tiec-phu-nhuan-pr38991210,418/18 Đường Trường Sa,Phường 2,Phú Nhuận,Hồ Chí Minh
5500.0,64.0,Nhà mặt phố,4,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-trieu-luat-phuong-tan-tao/8-5-ty-ha-gia-chot-5ty5-n-tien-cho-ba-hom-cu-dtsd-193m2-cam-ket-loi-nhuan-cao-pr38991105,Đường Nguyễn Triệu Luật,Phường Tân Tạo,Bình Tân,Hồ Chí Minh
6500.0,70.0,Nhà riêng,5,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-quoi-phuong-binh-hung-hoa-a/toi-chinh-chu-can-ban-moi-5-tam-4x17-5-hem-nhua-8m-cach-nga-4-bon-xa-100m-pr38088546,Đường Lê Văn Quới,Phường Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh
3550.0,32.5,Nhà riêng,2,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-chi_1-phuong-7-5/ban-chinh-chu-mtnb-p7-q6-cach-vo-kiet-200m-gan-cau-va-truong-th-chi-pr38642317,Đường Phạm Văn Chí,Phường 7,Quận 6,Hồ Chí Minh
5200.0,56.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-12-8/-56m2-4-tang-5phong-hem-6m-chi-5-2-ty-tl-pr38446227,Đường Quang Trung,Phường 12,Gò Vấp,Hồ Chí Minh
165000.0,500.0,"Nhà biệt thự, liền kề",0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tinh-lo-25b-phuong-thanh-my-loi-prj-du-an-huy-hoang/can-ban-toa-ngay-ubnd-q-2-sat-tttm-dang-la-van-phong-cho-thue-dt-500m-gia-165-ty-0906768389-pr37638654,Đường Tỉnh lộ 25B,Phường  Thạnh Mỹ Lợi,Quận 2,Hồ Chí Minh
25300.0,165.0,Nhà riêng,5,10,9,Sổ chính chủ,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-dinh-phung-phuong-1-22/can-ban-biet-thu-hem-xe-hoi-p-1-q-phu-nhuan-7-3x22-t-3l-gia-25-3ty-tl-loc-pr38989607,Đường Phan Đình Phùng,Phường 1,Phú Nhuận,Hồ Chí Minh
95000.0,300.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thai-binh-phuong-nguyen-thai-binh/ban-q1-dt-12x20m-dtxd-300m-gia-ban-gap-95-ty-pr38989586,Đường Nguyễn Thái Bình,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh
3800.0,59.0,Nhà riêng,2,5,4,,https://batdongsan.com.vn/ban-nha-rieng-duong-8-2-phuong-linh-tay/chinh-chu-can-ban-gap-29-14-so-8-quan-thu-duc-cu-lien-he-pr38988768,Đường 8,Phường Linh Tây,Thủ Đức,Hồ Chí Minh
9300.0,65.0,Nhà riêng,3,0,0,Sổ đỏ,https://batdongsan.com.vn/ban-nha-rieng-phuong-binh-thuan-3/chinh-chu-ban-gap-50m2x4t-tai-duong-51-quan-7-gia-9-3-ty-co-thuong-luong-pr38981981,,Phường Bình Thuận,Quận 7,Hồ Chí Minh
4200.0,56.0,Nhà riêng,0,1,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-thuc-hoach-phuong-phu-tho-hoa/ban-goc-hem-xe-hoi-ng-2-hoa-pr35882459,Đường Lê Thúc Hoạch,Phường Phú Thọ Hòa,Tân Phú,Hồ Chí Minh
15000.0,176.0,Nhà riêng,1,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-viet-phuong-phu-trung/ban-213-126-tan-phu-pr38200611,Đường Khuông Việt,Phường Phú Trung,Tân Phú,Hồ Chí Minh
37900.0,126.0,"Nhà biệt thự, liền kề",3,3,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duc-canh-phuong-tan-phong-9-prj-my-giang/-phu-hung-can-ban-nh-mua-covid-dep-pr30719509,Đường Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,Hồ Chí Minh
24000.0,68.0,Nhà mặt phố,4,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-de-tham-phuong-co-giang/sieu-pham-tien-1-tret-3-lau-mt-p-giang-pr38914827,Đường Đề Thám,Phường Cô Giang,Quận 1,Hồ Chí Minh
23500.0,191.7,Nhà mặt phố,4,6,5,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-59-phuong-14-8/sieu-vi-tri-ban-goc-2-tien-59-p-14-go-vap-191-7m-3-tang-gia-24-ty-pr38915930,Đường Số 59,Phường 14,Gò Vấp,Hồ Chí Minh
3600.0,84.7,Nhà riêng,1,1,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-1a-phuong-dong-hung-thuan-a/chinh-chu-3ty88-con-3ty6-ngang-8-3-dai-11-hem-rong-4m-dau-tu-sieu-tot-pr38987074,Đường Quốc lộ 1A,Phường Đông Hưng Thuận,Quận 12,Hồ Chí Minh
4850.0,50.0,Nhà riêng,2,2,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-chieu-phuong-9-11/ban-chinh-chu-50m2-hem-xe-hoi-go-vap-pr38986588,Đường Phạm Văn Chiêu,Phường 9,Gò Vấp,Hồ Chí Minh
95000.0,125.0,Nhà mặt phố,6,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-pho-thi-sach-phuong-ben-nghe/sieu-pham-tien-p-q-1-dt-5-x-25m-5-lau-hdt-8000-usd-th-gia-ban-95-ty-pr38936882,Đường  Thi Sách,Phường Bến Nghé,Quận 1,Hồ Chí Minh
6500.0,67.5,Nhà riêng,5,6,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-quoi-phuong-binh-tri-dong/toi-chinh-chu-can-ban-moi-4-5-tam-4-5x15-hem-nhua-8m-cach-nga-4-bon-xa-100m-pr38088486,Đường Lê Văn Quới,Phường Bình Trị Đông,Bình Tân,Hồ Chí Minh
90000.0,168.0,Nhà mặt phố,9,33,33,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ton-that-tung-phuong-pham-ngu-lao-1/no-bank-50-ty-ban-gap-mt-pnl-quan-1-12x14m-9-tang-tn-600-trieu-th-pr38983680,Đường Tôn Thất Tùng,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh
34000.0,95.0,"Shophouse, nhà phố thương mại",5,0,0,Hợp đồng mua bán,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-an-phu-prj-the-global-city/ban-lk6-7x-mat-tien-cong-vien-cat-lo-gia-goc-38-ty-ban-34-ty-lien-he-pr38982692,Dự án The Global City,Phường An Phú,Quận 2,Hồ Chí Minh
12500.0,72.0,Nhà mặt phố,4,4,4,Có sổ hồng pháp lý riêng,https://batdongsan.com.vn/ban-nha-mat-pho-pho-36-phuong-binh-tri-dong-b/chu-can-ban-gap-can-4-lau-o-tan-pr38982566,41 Phố 36,Phường Bình Trị Đông B,Bình Tân,Hồ Chí Minh
7600.0,80.0,Nhà mặt phố,2,3,2,Pháp lý sổ Hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-dong-hung-thuan-6-phuong-dong-hung-thuan-a/ban-tien-1tret-1lau-195m2-san-6-dhd-quan-12-tp-hcm-pr38197485,Đường Đông Hưng Thuận 6,Phường Đông Hưng Thuận,Quận 12,Hồ Chí Minh
7200.0,90.0,"Nhà biệt thự, liền kề",3,5,5,Sổ Hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-thi-rieng-phuong-thoi-an-1/-kdc-phu-nhuan-quan-12-4-50m-20m-3tang-5pn-5wc-pr38982521,Đường Lê Thị Riêng,Phường Thới An,Quận 12,Hồ Chí Minh
5900.0,100.0,"Nhà biệt thự, liền kề",4,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/ban-gap-song-lap-6-2-ty-pho-100m-4-6-ty-du-an-ba-son-cam-t-re-hon-cdt-pr25398384,Đường Nguyễn Duy Trinh,Phường Trường Thạnh,Quận 9,Hồ Chí Minh
12700.0,80.0,Nhà riêng,0,4,5,,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chinh-phuong-15-7/-cu-nuoc-ngoai-can-ban-tret-3-lau-15-phu-nhuan-pr38981471,Đường Nguyễn Đình Chính,Phường 15,Phú Nhuận,Hồ Chí Minh
4600.0,48.6,Nhà riêng,2,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-duy-phuong-9-8/chinh-chu-can-ban-gap-quan-8-9-ha-gia-300-trieu-pr38981229,Đường Nguyễn Duy,Phường 9,Quận 8,Hồ Chí Minh
9000.0,96.8,"Nhà biệt thự, liền kề",3,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/chinh-chu-ban-gap-pho-kdc-ven-song-dt-5-5-x-17-6-gia-11-ty-500tr-lh-0909904066-pr35746243,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
5860.0,65.0,Nhà riêng,2,3,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-phuong-tan-kieng/-chinh-chu-can-ban-hem-95-q7-hcm-65m2-5ty860-hem-xe-tai-nho-pr38942435,Đường Lê Văn Lương,Phường Tân Kiểng,Quận 7,Hồ Chí Minh
24500.0,120.0,"Nhà biệt thự, liền kề",5,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-gap-p5-vap-pr38887610,Đường Phan Văn Trị,Phường 5,Gò Vấp,Hồ Chí Minh
32000.0,160.0,"Nhà biệt thự, liền kề",4,8,9,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-11-1-xa-binh-hung-1-prj-khu-dan-cu-him-lam-6a/ban-79-11-kdc-trung-son-pr38954261,Đường 11,Xã Bình Hưng,Bình Chánh,Hồ Chí Minh
20000.0,126.0,"Nhà biệt thự, liền kề",0,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-long-thanh-my-prj-the-manhattan-vinhomes-grand-park/-pho-ban-ban-gia-goc-nhan-ngay-chiet-khau-6-5-ty-dong-pr38753886,Đường Nguyễn Xiển,Phường Long Thạnh Mỹ,Quận 9,Hồ Chí Minh
6600.0,73.9,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thai-son-phuong-5-15/chinh-chu-ban-nh-full-noi-that-cao-cap-73-9m2-gia-chi-hon-6-ty-pr38656868,Đường Nguyễn Thái Sơn,Phường 5,Gò Vấp,Hồ Chí Minh
10600.0,160.0,"Nhà biệt thự, liền kề",3,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/chinh-chu-can-ban-gap-song-lap-kdt-dt-160m2-hoan-thien-mat-ngoai-da-co-so-pr38948020,Đường Nguyễn Duy Trinh,Phường Trường Thạnh,Quận 9,Hồ Chí Minh
45000.0,168.0,Nhà mặt phố,5,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-cong-hoa-phuong-13-10/cuoi-nam-ha-gia-ban-gap-toa-mt-ngay-p13-tan-binh-7mx24m-ham-5-tang-gia-45-ty-pr38948517,Đường Cộng Hòa,Phường 13,Tân Bình,Hồ Chí Minh
5700.0,39.4,Nhà riêng,0,4,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-cam-ba-thuoc-phuong-7-11/chinh-chu-ban-dep-cao-cap-gia-5-7-ty-pr38947282,Đường Cầm Bá Thước,Phường 7,Phú Nhuận,Hồ Chí Minh
10000.0,87.0,Nhà riêng,2,0,0,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-dac-di-phuong-tay-thanh/ban-hem-xe-tai-tan-phu-87m2-2-tang-10-ty-pr39027512,Đường Hồ Đắc Di,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh
4290.0,35.0,Nhà riêng,3,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thai-son-phuong-4-18/nhinh-4ty-3-tang-duc-gan-40m2-xe-hoi-do-cong-ke-ben-cho-go-vap-dh-cong-nghiep-tang-noi-that-pr38940340,Đường Nguyễn Thái Sơn,Phường 4,Gò Vấp,Hồ Chí Minh
15500.0,156.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-ngoc-van-phuong-tam-binh/ban-gap-mtkd-sam-uat-dt-6x25-5-156m2-thue-40-tr-thang-gia-15-5-ty-tl-manh-pr39019409,Đường Tô Ngọc Vân,Phường Tam Bình,Thủ Đức,Hồ Chí Minh
16000.0,200.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-duong-dinh-hoi-phuong-phuoc-long-b/hang-ngop-cat-lo-mtkd-sam-uat-8m-25m-200m2-hd-thue-35-40-tr-thang-gia-chi-16-ty-pr38513110,Đường Dương Đình Hội,Phường Phước Long B,Quận 9,Hồ Chí Minh
15500.0,140.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-tang-phuong-long-thanh-my/sieu-dep-vi-tri-dac-dia-mtkd-sam-uat-7x20-m-140m2-thue-30tr-thang-gia-15-ty-pr38479598,Đường Nguyễn Văn Tăng,Phường Long Thạnh Mỹ,Quận 9,Hồ Chí Minh
22000.0,280.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-huu-nam-phuong-tang-nhon-phu-a/re-hon-thi-truong-8-ty-mtkd-sam-uat-dt-12x20-220m2-gia-22-5-ty-thue-70-tr-t-pr38987057,Đường Hoàng Hữu Nam,Phường Tăng Nhơn Phú A,Quận 9,Hồ Chí Minh
4400.0,120.0,Nhà riêng,1,3,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-tang-nhon-phu-phuong-tang-nhon-phu-b/35-tr-m2-so-huu-gan-cd-cong-thuong-dinh-phong-tnp-hxh-8x16m-hon-4-ty-pr39039528,Đường Tăng Nhơn Phú,Phường Tăng Nhơn Phú B,Quận 9,Hồ Chí Minh
5500.0,75.0,Nhà riêng,3,3,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-thap-phuong-tan-phu-19/cach-30m-o-to-toi-ngang-6-5-17m-3-phong-ngu-san-xe-rong-chi-5-5-ty-pr38761831,Đường Nguyễn Thị Thập,Phường Tân Phú,Quận 7,Hồ Chí Minh
12500.0,62.0,Nhà riêng,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-12-1/-q-3-ngang-4-5m-dai-14m-3-tang-7-cho-dau-trong-so-hoan-cong-du-dang-bo-ngay-pr39015439,Đường Lê Văn Sỹ,Phường 12,Quận 3,Hồ Chí Minh
10000.0,87.0,Nhà riêng,2,0,0,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-dac-di-phuong-tay-thanh/ban-hem-xe-tai-tan-phu-87m2-2-tang-10-ty-pr39027512,Đường Hồ Đắc Di,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh
4290.0,35.0,Nhà riêng,3,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thai-son-phuong-4-18/nhinh-4ty-3-tang-duc-gan-40m2-xe-hoi-do-cong-ke-ben-cho-go-vap-dh-cong-nghiep-tang-noi-that-pr38940340,Đường Nguyễn Thái Sơn,Phường 4,Gò Vấp,Hồ Chí Minh
